x,y,z
-3.6286,-0.53507,0.021411
-3.6234,-0.57243,0.021413
-3.6179,-0.60981,0.021417
-3.612,-0.64721,0.021421
-3.6058,-0.68462,0.021427
-3.5992,-0.72205,0.021433
-3.5922,-0.75949,0.02144
-3.5848,-0.79693,0.021447
-3.577,-0.83437,0.021456
-3.5689,-0.87181,0.021466
-3.5604,-0.90924,0.021476
-3.5515,-0.94666,0.021487
-3.5423,-0.98407,0.021499
-3.5326,-1.0215,0.021512
-3.5226,-1.0588,0.021526
-3.5123,-1.0962,0.021541
-3.5015,-1.1335,0.021556
-3.4904,-1.1708,0.021573
-3.4789,-1.208,0.02159
-3.467,-1.2452,0.021609
-3.4548,-1.2824,0.021628
-3.4422,-1.3195,0.021648
-3.4292,-1.3566,0.021669
-3.4159,-1.3936,0.02169
-3.4021,-1.4305,0.021713
-3.3881,-1.4674,0.021737
-3.3736,-1.5042,0.021761
-3.3588,-1.5409,0.021787
-3.3436,-1.5776,0.021813
-3.328,-1.6142,0.021841
-3.3121,-1.6507,0.021869
-3.2958,-1.6871,0.021898
-3.2792,-1.7235,0.021928
-3.2621,-1.7597,0.021959
-3.2448,-1.7959,0.021991
-3.227,-1.8319,0.022024
-3.2089,-1.8678,0.022058
-3.1905,-1.9037,0.022093
-3.1717,-1.9394,0.022129
-3.1525,-1.975,0.022165
-3.133,-2.0104,0.022203
-3.1131,-2.0458,0.022242
-3.0928,-2.081,0.022282
-3.0723,-2.1161,0.022323
-3.0513,-2.1511,0.022364
-3.03,-2.1859,0.022407
-3.0084,-2.2205,0.022451
-2.9864,-2.2551,0.022496
-2.9641,-2.2894,0.022542
-2.9414,-2.3237,0.022589
-2.9184,-2.3577,0.022637
-2.8951,-2.3916,0.022686
-2.8714,-2.4254,0.022736
-2.8473,-2.4589,0.022787
-2.823,-2.4923,0.02284
-2.7983,-2.5255,0.022893
-2.7733,-2.5586,0.022947
-2.7479,-2.5914,0.023003
-2.7222,-2.6241,0.02306
-2.6962,-2.6565,0.023118
-2.6699,-2.6888,0.023177
-2.6432,-2.7209,0.023237
-2.6162,-2.7528,0.023298
-2.5889,-2.7844,0.023361
-2.5613,-2.8159,0.023424
-2.5334,-2.8471,0.023489
-2.5052,-2.8782,0.023555
-2.4766,-2.909,0.023622
-2.4478,-2.9396,0.023691
-2.4186,-2.9699,0.023761
-2.3892,-3,0.023832
-2.3594,-3.0299,0.023904
-2.3293,-3.0596,0.023977
-2.299,-3.089,0.024052
-2.2683,-3.1182,0.024128
-2.2374,-3.1471,0.024206
-2.2062,-3.1758,0.024284
-2.1746,-3.2042,0.024364
-2.1428,-3.2323,0.024446
-2.1108,-3.2602,0.024528
-2.0784,-3.2878,0.024613
-2.0458,-3.3152,0.024698
-2.0129,-3.3423,0.024785
-1.9797,-3.3691,0.024873
-1.9463,-3.3956,0.024963
-1.9125,-3.4219,0.025054
-1.8786,-3.4479,0.025147
-1.8444,-3.4735,0.025241
-1.8099,-3.4989,0.025337
-1.7751,-3.524,0.025434
-1.7401,-3.5488,0.025533
-1.7049,-3.5733,0.025633
-1.6694,-3.5975,0.025735
-1.6337,-3.6214,0.025839
-1.5978,-3.645,0.025944
-1.5616,-3.6683,0.02605
-1.5252,-3.6912,0.026159
-1.4885,-3.7138,0.026269
-1.4516,-3.7362,0.02638
-1.4145,-3.7581,0.026494
-1.3772,-3.7798,0.026609
-1.3397,-3.8011,0.026726
-1.3019,-3.8221,0.026844
-1.264,-3.8428,0.026965
-1.2258,-3.8631,0.027087
-1.1875,-3.8831,0.027211
-1.1489,-3.9028,0.027337
-1.1101,-3.922,0.027464
-1.0712,-3.941,0.027594
-1.0321,-3.9596,0.027726
-0.99275,-3.9778,0.027859
-0.95325,-3.9957,0.027995
-0.91357,-4.0132,0.028132
-0.87372,-4.0304,0.028272
-0.8337,-4.0472,0.028413
-0.79351,-4.0636,0.028557
-0.75316,-4.0797,0.028702
-0.71265,-4.0954,0.02885
-0.67199,-4.1107,0.029
-0.63117,-4.1256,0.029152
-0.59021,-4.1402,0.029306
-0.5491,-4.1544,0.029463
-0.50785,-4.1682,0.029622
-0.46646,-4.1816,0.029783
-0.42494,-4.1946,0.029946
-0.3833,-4.2073,0.030112
-0.34153,-4.2195,0.03028
-0.29963,-4.2314,0.030451
-0.25762,-4.2428,0.030624
-0.2155,-4.2539,0.0308
-0.17327,-4.2646,0.030978
-0.13094,-4.2748,0.031158
-0.088499,-4.2847,0.031341
-0.045966,-4.2941,0.031527
-0.0033398,-4.3032,0.031716
0.039375,-4.3118,0.031907
0.082174,-4.32,0.032101
0.12505,-4.3279,0.032297
0.16801,-4.3353,0.032497
0.21104,-4.3423,0.032699
0.25413,-4.3488,0.032904
0.29729,-4.355,0.033112
0.34051,-4.3607,0.033323
0.38378,-4.366,0.033537
0.42711,-4.3709,0.033754
0.47048,-4.3754,0.033975
0.5139,-4.3795,0.034198
0.55735,-4.3831,0.034424
0.60083,-4.3863,0.034654
0.64435,-4.389,0.034887
0.68789,-4.3914,0.035123
0.73145,-4.3933,0.035363
0.77503,-4.3947,0.035606
0.81862,-4.3958,0.035852
0.86222,-4.3964,0.036102
0.90583,-4.3966,0.036356
0.94943,-4.3963,0.036613
0.99303,-4.3956,0.036873
1.0366,-4.3944,0.037138
1.0802,-4.3929,0.037406
1.1237,-4.3909,0.037678
1.1673,-4.3884,0.037954
1.2108,-4.3855,0.038233
1.2542,-4.3822,0.038517
1.2977,-4.3784,0.038804
1.3411,-4.3742,0.039096
1.3844,-4.3695,0.039392
1.4277,-4.3644,0.039692
1.471,-4.3589,0.039996
1.5142,-4.3529,0.040305
1.5573,-4.3464,0.040618
1.6004,-4.3395,0.040935
1.6433,-4.3322,0.041257
1.6862,-4.3245,0.041583
1.7291,-4.3162,0.041914
1.7718,-4.3076,0.04225
1.8145,-4.2985,0.04259
1.857,-4.2889,0.042935
1.8995,-4.2789,0.043285
1.9418,-4.2685,0.04364
1.9841,-4.2576,0.044
2.0262,-4.2463,0.044365
2.0683,-4.2345,0.044735
2.1102,-4.2223,0.045111
2.1519,-4.2097,0.045491
2.1936,-4.1966,0.045877
2.2351,-4.183,0.046268
2.2764,-4.169,0.046665
2.3177,-4.1546,0.047068
2.3587,-4.1397,0.047476
2.3997,-4.1244,0.047889
2.4404,-4.1087,0.048309
2.481,-4.0925,0.048734
2.5215,-4.0759,0.049166
2.5617,-4.0588,0.049603
2.6018,-4.0413,0.050046
2.6417,-4.0234,0.050496
2.6815,-4.005,0.050951
2.721,-3.9862,0.051413
2.7604,-3.967,0.051882
2.7995,-3.9473,0.052357
2.8385,-3.9272,0.052838
2.8772,-3.9067,0.053326
2.9157,-3.8857,0.053821
2.9541,-3.8643,0.054322
2.9922,-3.8425,0.054831
3.03,-3.8203,0.055346
3.0677,-3.7976,0.055868
3.1051,-3.7745,0.056397
3.1423,-3.751,0.056934
3.1792,-3.7271,0.057478
3.2159,-3.7028,0.058029
3.2524,-3.678,0.058587
3.2886,-3.6528,0.059153
3.3245,-3.6273,0.059727
3.3602,-3.6013,0.060308
3.3956,-3.5749,0.060897
3.4307,-3.5481,0.061494
3.4656,-3.5208,0.062098
3.5002,-3.4932,0.062711
3.5345,-3.4652,0.063331
3.5685,-3.4368,0.06396
3.6022,-3.408,0.064596
3.6357,-3.3788,0.065241
3.6688,-3.3492,0.065894
3.7016,-3.3192,0.066556
3.7341,-3.2888,0.067226
3.7664,-3.2581,0.067904
3.7983,-3.2269,0.068591
3.8298,-3.1954,0.069287
3.8611,-3.1635,0.069991
3.892,-3.1312,0.070704
3.9226,-3.0985,0.071426
3.9529,-3.0655,0.072156
3.9829,-3.0321,0.072896
4.0124,-2.9983,0.073644
4.0417,-2.9642,0.074401
4.0706,-2.9297,0.075167
4.0991,-2.8949,0.075943
4.1273,-2.8597,0.076727
4.1552,-2.8241,0.07752
4.1826,-2.7882,0.078323
4.2097,-2.752,0.079134
4.2364,-2.7154,0.079955
4.2628,-2.6784,0.080785
4.2888,-2.6412,0.081624
4.3144,-2.6036,0.082472
4.3396,-2.5656,0.083329
4.3644,-2.5274,0.084195
4.3888,-2.4888,0.085071
4.4129,-2.4499,0.085956
4.4365,-2.4106,0.086849
4.4598,-2.3711,0.087752
4.4826,-2.3312,0.088663
4.505,-2.2911,0.089584
4.527,-2.2506,0.090514
4.5486,-2.2098,0.091452
4.5698,-2.1688,0.092399
4.5906,-2.1274,0.093355
4.6109,-2.0858,0.094319
4.6308,-2.0438,0.095292
4.6503,-2.0016,0.096273
4.6694,-1.9591,0.097262
4.688,-1.9163,0.09826
4.7062,-1.8733,0.099266
4.7239,-1.83,0.10028
4.7412,-1.7864,0.1013
4.7581,-1.7425,0.10233
4.7745,-1.6984,0.10337
4.7904,-1.6541,0.10441
4.8059,-1.6095,0.10546
4.8209,-1.5647,0.10652
4.8355,-1.5196,0.10758
4.8496,-1.4743,0.10865
4.8633,-1.4287,0.10973
4.8765,-1.3829,0.11081
4.8892,-1.3369,0.11189
4.9015,-1.2907,0.11299
4.9132,-1.2443,0.11409
4.9245,-1.1976,0.11519
4.9354,-1.1508,0.11629
4.9457,-1.1037,0.11741
4.9556,-1.0565,0.11852
4.965,-1.0091,0.11964
4.9739,-0.96142,0.12076
4.9823,-0.9136,0.12188
4.9902,-0.86561,0.12301
4.9976,-0.81744,0.12413
5.0045,-0.7691,0.12526
5.011,-0.72059,0.12639
5.0169,-0.67192,0.12752
5.0224,-0.6231,0.12865
5.0273,-0.57412,0.12978
5.0317,-0.52499,0.1309
5.0357,-0.47573,0.13203
5.0391,-0.42632,0.13315
5.0421,-0.37678,0.13427
5.0445,-0.32712,0.13539
5.0464,-0.27733,0.1365
5.0478,-0.22742,0.13761
5.0487,-0.17739,0.13871
5.0491,-0.12726,0.13981
5.049,-0.077024,0.1409
5.0483,-0.026689,0.14198
5.0472,0.023741,0.14306
5.0455,0.074261,0.14412
5.0433,0.12486,0.14518
5.0406,0.17555,0.14622
5.0374,0.2263,0.14726
5.0337,0.27713,0.14828
5.0294,0.32802,0.1493
5.0246,0.37897,0.1503
5.0194,0.42998,0.15128
5.0135,0.48103,0.15225
5.0072,0.53213,0.15321
5.0004,0.58326,0.15414
4.993,0.63443,0.15507
4.9851,0.68563,0.15597
4.9767,0.73685,0.15685
4.9677,0.7881,0.15772
4.9583,0.83935,0.15857
4.9483,0.89061,0.15939
4.9378,0.94187,0.16019
4.9268,0.99314,0.16097
4.9152,1.0444,0.16173
4.9032,1.0956,0.16246
4.8906,1.1469,0.16316
4.8775,1.1981,0.16384
4.8639,1.2492,0.16449
4.8497,1.3004,0.16512
4.8351,1.3515,0.16571
4.8199,1.4025,0.16628
4.8042,1.4535,0.16682
4.788,1.5045,0.16732
4.7713,1.5554,0.1678
4.7541,1.6062,0.16824
4.7363,1.6569,0.16865
4.7181,1.7076,0.16902
4.6993,1.7582,0.16936
4.68,1.8087,0.16967
4.6602,1.8591,0.16994
4.6399,1.9095,0.17017
4.6192,1.9597,0.17037
4.5979,2.0098,0.17052
4.576,2.0598,0.17065
4.5537,2.1097,0.17073
4.5309,2.1594,0.17077
4.5076,2.209,0.17077
4.4838,2.2585,0.17074
4.4595,2.3079,0.17066
4.4348,2.3571,0.17054
4.4095,2.4062,0.17039
4.3837,2.4551,0.17019
4.3575,2.5038,0.16995
4.3307,2.5524,0.16967
4.3035,2.6008,0.16934
4.2758,2.6491,0.16898
4.2476,2.6971,0.16857
4.219,2.745,0.16812
4.1898,2.7927,0.16763
4.1602,2.8401,0.1671
4.1302,2.8874,0.16653
4.0996,2.9345,0.16591
4.0686,2.9814,0.16526
4.0372,3.028,0.16456
4.0052,3.0744,0.16383
3.9728,3.1206,0.16305
3.94,3.1666,0.16223
3.9067,3.2123,0.16138
3.873,3.2578,0.16048
3.8388,3.3031,0.15955
3.8042,3.3481,0.15858
3.7691,3.3928,0.15758
3.7336,3.4373,0.15653
3.6977,3.4815,0.15546
3.6613,3.5254,0.15434
3.6245,3.5691,0.1532
3.5873,3.6125,0.15202
3.5496,3.6556,0.15081
3.5116,3.6984,0.14956
3.4731,3.7409,0.14829
3.4342,3.7831,0.14699
3.3949,3.825,0.14566
3.3552,3.8666,0.1443
3.3151,3.9079,0.14292
3.2746,3.9489,0.14151
3.2337,3.9895,0.14007
3.1924,4.0298,0.13862
3.1507,4.0698,0.13714
3.1086,4.1095,0.13565
3.0662,4.1488,0.13413
3.0233,4.1877,0.1326
2.9801,4.2263,0.13105
2.9366,4.2646,0.12949
2.8926,4.3025,0.12791
2.8483,4.34,0.12632
2.8036,4.3772,0.12471
2.7586,4.414,0.1231
2.7133,4.4504,0.12148
2.6675,4.4864,0.11985
2.6215,4.5221,0.11822
2.5751,4.5573,0.11658
2.5283,4.5922,0.11494
2.4813,4.6267,0.11329
2.4339,4.6607,0.11164
2.3861,4.6944,0.11
2.3381,4.7276,0.10835
2.2897,4.7605,0.10671
2.2411,4.7929,0.10507
2.1921,4.8249,0.10344
2.1428,4.8565,0.10181
2.0932,4.8876,0.10019
2.0433,4.9183,0.098573
1.9932,4.9486,0.096969
1.9427,4.9784,0.095374
1.892,5.0078,0.093791
1.841,5.0367,0.092219
1.7897,5.0652,0.09066
1.7381,5.0932,0.089115
1.6863,5.1208,0.087585
1.6342,5.1479,0.086069
1.5819,5.1746,0.08457
1.5293,5.2007,0.083087
1.4764,5.2264,0.081622
1.4234,5.2516,0.080174
1.37,5.2764,0.078746
1.3165,5.3006,0.077336
1.2627,5.3244,0.075946
1.2087,5.3477,0.074576
1.1545,5.3704,0.073227
1.1,5.3927,0.071898
1.0454,5.4145,0.070591
0.99055,5.4358,0.069305
0.9355,5.4566,0.068041
0.88025,5.4768,0.066799
0.82481,5.4966,0.06558
0.76919,5.5158,0.064383
0.71339,5.5346,0.063208
0.65741,5.5528,0.062056
0.60126,5.5704,0.060927
0.54495,5.5876,0.05982
0.48848,5.6042,0.058737
0.43185,5.6203,0.057676
0.37507,5.6359,0.056637
0.31814,5.6509,0.055621
0.26108,5.6654,0.054628
0.20388,5.6793,0.053657
0.14655,5.6927,0.052708
0.089093,5.7056,0.051781
0.031519,5.7179,0.050875
-0.026169,5.7296,0.049991
-0.083965,5.7408,0.049129
-0.14186,5.7515,0.048287
-0.19986,5.7616,0.047466
-0.25795,5.7711,0.046666
-0.31613,5.78,0.045885
-0.37439,5.7884,0.045125
-0.43272,5.7963,0.044384
-0.49113,5.8035,0.043662
-0.5496,5.8102,0.042959
-0.60813,5.8164,0.042274
-0.66672,5.8219,0.041607
-0.72536,5.8269,0.040958
-0.78403,5.8313,0.040327
-0.84275,5.8351,0.039712
-0.9015,5.8383,0.039114
-0.96027,5.841,0.038531
-1.0191,5.8431,0.037965
-1.0779,5.8446,0.037414
-1.1367,5.8455,0.036878
-1.1955,5.8458,0.036357
-1.2543,5.8456,0.03585
-1.3132,5.8447,0.035357
-1.372,5.8433,0.034877
-1.4307,5.8412,0.034411
-1.4895,5.8386,0.033957
-1.5482,5.8354,0.033516
-1.6069,5.8316,0.033086
-1.6656,5.8272,0.032669
-1.7242,5.8222,0.032263
-1.7827,5.8166,0.031867
-1.8412,5.8104,0.031483
-1.8996,5.8036,0.031109
-1.958,5.7962,0.030745
-2.0162,5.7882,0.03039
-2.0744,5.7796,0.030045
-2.1325,5.7704,0.029709
-2.1905,5.7607,0.029382
-2.2484,5.7503,0.029064
-2.3062,5.7393,0.028754
-2.3639,5.7277,0.028452
-2.4214,5.7155,0.028157
-2.4789,5.7027,0.027871
-2.5362,5.6894,0.027591
-2.5934,5.6754,0.027319
-2.6504,5.6608,0.027053
-2.7073,5.6456,0.026794
-2.764,5.6298,0.026541
-2.8205,5.6134,0.026295
-2.8769,5.5965,0.026054
-2.9332,5.5789,0.02582
-2.9892,5.5607,0.025591
-3.0451,5.5419,0.025367
-3.1008,5.5226,0.025149
-3.1562,5.5026,0.024935
-3.2115,5.4821,0.024727
-3.2666,5.4609,0.024524
-3.3214,5.4392,0.024325
-3.3761,5.4168,0.02413
-3.4305,5.3939,0.02394
-3.4846,5.3704,0.023754
-3.5386,5.3463,0.023573
-3.5923,5.3216,0.023395
-3.6457,5.2963,0.023221
-3.6989,5.2704,0.023051
-3.7519,5.244,0.022884
-3.8045,5.217,0.022721
-3.8569,5.1893,0.022562
-3.9091,5.1612,0.022405
-3.9609,5.1324,0.022252
-4.0124,5.103,0.022103
-4.0637,5.0731,0.021956
-4.1146,5.0426,0.021812
-4.1653,5.0116,0.021671
-4.2156,4.9799,0.021534
-4.2656,4.9477,0.021398
-4.3153,4.915,0.021266
-4.3647,4.8817,0.021136
-4.4137,4.8478,0.021009
-4.4624,4.8133,0.020884
-4.5107,4.7783,0.020762
-4.5587,4.7428,0.020642
-4.6064,4.7067,0.020524
-4.6536,4.67,0.020409
-4.7005,4.6328,0.020296
-4.7471,4.5951,0.020185
-4.7932,4.5568,0.020076
-4.839,4.518,0.01997
-4.8844,4.4787,0.019865
-4.9294,4.4388,0.019762
-4.9739,4.3983,0.019662
-5.0181,4.3574,0.019563
-5.0619,4.3159,0.019466
-5.1053,4.274,0.019371
-5.1482,4.2314,0.019278
-5.1907,4.1884,0.019187
-5.2328,4.1449,0.019097
-5.2744,4.1009,0.019009
-5.3156,4.0563,0.018923
-5.3564,4.0113,0.018839
-5.3967,3.9657,0.018756
-5.4365,3.9197,0.018675
-5.4759,3.8732,0.018595
-5.5148,3.8262,0.018517
-5.5533,3.7787,0.01844
-5.5912,3.7307,0.018365
-5.6287,3.6822,0.018291
-5.6657,3.6333,0.018219
-5.7022,3.5839,0.018148
-5.7383,3.5341,0.018079
-5.7738,3.4838,0.018011
-5.8088,3.433,0.017945
-5.8433,3.3818,0.017879
-5.8773,3.3301,0.017816
-5.9108,3.278,0.017753
-5.9437,3.2254,0.017692
-5.9762,3.1724,0.017632
-6.0081,3.119,0.017573
-6.0394,3.0652,0.017516
-6.0703,3.0109,0.017459
-6.1005,2.9562,0.017404
-6.1303,2.9011,0.017351
-6.1595,2.8456,0.017298
-6.1881,2.7897,0.017246
-6.2162,2.7334,0.017196
-6.2437,2.6767,0.017147
-6.2706,2.6197,0.017099
-6.297,2.5622,0.017052
-6.3228,2.5044,0.017006
-6.348,2.4461,0.016962
-6.3726,2.3875,0.016918
-6.3967,2.3286,0.016876
-6.4201,2.2693,0.016834
-6.443,2.2096,0.016794
-6.4652,2.1496,0.016755
-6.4869,2.0893,0.016716
-6.508,2.0286,0.016679
-6.5284,1.9675,0.016643
-6.5483,1.9062,0.016608
-6.5675,1.8445,0.016574
-6.5861,1.7825,0.016541
-6.6041,1.7202,0.016508
-6.6215,1.6576,0.016477
-6.6382,1.5947,0.016447
-6.6543,1.5316,0.016418
-6.6698,1.4681,0.016389
-6.6846,1.4043,0.016362
-6.6988,1.3403,0.016336
-6.7124,1.276,0.01631
-6.7253,1.2114,0.016286
-6.7376,1.1466,0.016262
-6.7492,1.0815,0.01624
-6.7602,1.0161,0.016218
-6.7705,0.95058,0.016197
-6.7802,0.88478,0.016177
-6.7892,0.81874,0.016158
-6.7976,0.75249,0.01614
-6.8052,0.68602,0.016123
-6.8123,0.61934,0.016107
-6.8186,0.55245,0.016092
-6.8243,0.48537,0.016077
-6.8293,0.4181,0.016064
-6.8337,0.35064,0.016051
-6.8373,0.28301,0.016039
-6.8403,0.2152,0.016028
-6.8426,0.14723,0.016018
-6.8443,0.079095,0.016009
-6.8452,0.01081,0.016001
-6.8455,-0.05762,0.015994
-6.8451,-0.12619,0.015987
-6.844,-0.19489,0.015982
-6.8422,-0.26372,0.015977
-6.8397,-0.33267,0.015973
-6.8365,-0.40173,0.01597
-6.8327,-0.4709,0.015968
-6.8281,-0.54017,0.015967
-6.8229,-0.60953,0.015966
-6.817,-0.67898,0.015967
-6.8103,-0.74851,0.015968
-6.803,-0.81811,0.015971
-6.795,-0.88778,0.015974
-6.7863,-0.9575,0.015978
-6.7768,-1.0273,0.015983
-6.7667,-1.0971,0.015989
-6.7559,-1.167,0.015995
-6.7444,-1.2369,0.016003
-6.7322,-1.3068,0.016012
-6.7193,-1.3767,0.016021
-6.7057,-1.4467,0.016031
-6.6914,-1.5166,0.016043
-6.6764,-1.5866,0.016055
-6.6607,-1.6565,0.016068
-6.6443,-1.7264,0.016082
-6.6272,-1.7963,0.016096
-6.6094,-1.8662,0.016112
-6.5909,-1.936,0.016129
-6.5717,-2.0058,0.016147
-6.5518,-2.0755,0.016165
-6.5312,-2.1452,0.016185
-6.5099,-2.2148,0.016205
-6.4879,-2.2843,0.016226
-6.4652,-2.3537,0.016249
-6.4418,-2.4231,0.016272
-6.4178,-2.4924,0.016296
-6.393,-2.5615,0.016322
-6.3676,-2.6306,0.016348
-6.3414,-2.6995,0.016375
-6.3146,-2.7683,0.016403
-6.2871,-2.837,0.016432
-6.2589,-2.9056,0.016463
-6.23,-2.974,0.016494
-6.2004,-3.0422,0.016526
-6.1701,-3.1103,0.01656
-6.1392,-3.1782,0.016594
-6.1076,-3.246,0.016629
-6.0753,-3.3135,0.016666
-6.0423,-3.3809,0.016703
-6.0087,-3.4481,0.016742
-5.9744,-3.5151,0.016782
-5.9394,-3.5819,0.016823
-5.9037,-3.6484,0.016865
-5.8674,-3.7148,0.016908
-5.8304,-3.7809,0.016952
-5.7928,-3.8467,0.016997
-5.7545,-3.9123,0.017044
-5.7155,-3.9777,0.017091
-5.6759,-4.0428,0.01714
-5.6357,-4.1077,0.017191
-5.5948,-4.1722,0.017242
-5.5532,-4.2365,0.017294
-5.511,-4.3005,0.017348
-5.4682,-4.3643,0.017403
-5.4247,-4.4277,0.01746
-5.3806,-4.4908,0.017517
-5.3359,-4.5536,0.017576
-5.2905,-4.616,0.017637
-5.2446,-4.6782,0.017698
-5.198,-4.74,0.017761
-5.1507,-4.8014,0.017826
-5.1029,-4.8625,0.017891
-5.0544,-4.9233,0.017959
-5.0054,-4.9837,0.018027
-4.9557,-5.0437,0.018097
-4.9055,-5.1033,0.018169
-4.8546,-5.1626,0.018242
-4.8032,-5.2215,0.018317
-4.7512,-5.2799,0.018393
-4.6985,-5.338,0.018471
-4.6453,-5.3957,0.01855
-4.5916,-5.4529,0.018631
-4.5372,-5.5097,0.018713
-4.4823,-5.5661,0.018798
-4.4268,-5.6221,0.018884
-4.3708,-5.6776,0.018971
-4.3142,-5.7327,0.019061
-4.2571,-5.7873,0.019152
-4.1994,-5.8414,0.019245
-4.1412,-5.8951,0.01934
-4.0824,-5.9483,0.019437
-4.0231,-6.001,0.019535
-3.9633,-6.0533,0.019636
-3.903,-6.105,0.019738
-3.8421,-6.1562,0.019843
-3.7808,-6.207,0.019949
-3.7189,-6.2572,0.020058
-3.6565,-6.3069,0.020169
-3.5937,-6.3561,0.020282
-3.5303,-6.4047,0.020397
-3.4665,-6.4528,0.020514
-3.4021,-6.5004,0.020634
-3.3373,-6.5474,0.020756
-3.2721,-6.5939,0.02088
-3.2063,-6.6398,0.021006
-3.1402,-6.6851,0.021136
-3.0735,-6.7299,0.021267
-3.0064,-6.7741,0.021401
-2.9389,-6.8177,0.021538
-2.8709,-6.8608,0.021677
-2.8026,-6.9032,0.021819
-2.7337,-6.945,0.021964
-2.6645,-6.9862,0.022112
-2.5949,-7.0269,0.022262
-2.5248,-7.0669,0.022416
-2.4544,-7.1062,0.022572
-2.3835,-7.145,0.022731
-2.3123,-7.1831,0.022894
-2.2407,-7.2206,0.02306
-2.1687,-7.2575,0.023228
-2.0964,-7.2937,0.023401
-2.0237,-7.3292,0.023576
-1.9506,-7.3641,0.023755
-1.8772,-7.3983,0.023938
-1.8035,-7.4319,0.024124
-1.7294,-7.4648,0.024314
-1.655,-7.497,0.024508
-1.5803,-7.5286,0.024705
-1.5052,-7.5594,0.024906
-1.4299,-7.5896,0.025112
-1.3543,-7.6191,0.025321
-1.2783,-7.6479,0.025535
-1.2021,-7.676,0.025753
-1.1256,-7.7033,0.025976
-1.0488,-7.73,0.026203
-0.97178,-7.7559,0.026434
-0.89448,-7.7812,0.026671
-0.81694,-7.8057,0.026912
-0.73915,-7.8295,0.027158
-0.66113,-7.8525,0.027409
-0.58288,-7.8748,0.027666
-0.50441,-7.8964,0.027928
-0.42572,-7.9172,0.028195
-0.34683,-7.9373,0.028468
-0.26774,-7.9567,0.028746
-0.18846,-7.9753,0.029031
-0.109,-7.9931,0.029321
-0.029363,-8.0102,0.029618
0.050443,-8.0265,0.029921
0.13041,-8.042,0.030231
0.21053,-8.0568,0.030547
0.29079,-8.0708,0.03087
0.37119,-8.0841,0.0312
0.45172,-8.0965,0.031538
0.53237,-8.1082,0.031882
0.61313,-8.1191,0.032235
0.694,-8.1292,0.032595
0.77496,-8.1385,0.032963
0.85602,-8.147,0.03334
0.93716,-8.1548,0.033725
1.0184,-8.1617,0.034119
1.0996,-8.1678,0.034521
1.181,-8.1732,0.034933
1.2624,-8.1777,0.035355
1.3438,-8.1815,0.035786
1.4252,-8.1844,0.036227
1.5067,-8.1865,0.036678
1.5882,-8.1878,0.03714
1.6697,-8.1883,0.037613
1.7512,-8.188,0.038097
1.8327,-8.1868,0.038593
1.9142,-8.1849,0.0391
1.9957,-8.1821,0.03962
2.0771,-8.1785,0.040152
2.1585,-8.1741,0.040698
2.2398,-8.1689,0.041256
2.3211,-8.1628,0.041829
2.4023,-8.1559,0.042416
2.4834,-8.1482,0.043017
2.5645,-8.1397,0.043633
2.6454,-8.1303,0.044265
2.7263,-8.1201,0.044913
2.8071,-8.1091,0.045577
2.8877,-8.0972,0.046259
2.9682,-8.0846,0.046958
3.0486,-8.071,0.047675
3.1288,-8.0567,0.048411
3.2089,-8.0415,0.049166
3.2888,-8.0255,0.049941
3.3686,-8.0087,0.050737
3.4482,-7.991,0.051554
3.5275,-7.9725,0.052393
3.6068,-7.9532,0.053255
3.6858,-7.933,0.05414
3.7645,-7.912,0.05505
3.8431,-7.8902,0.055984
3.9215,-7.8676,0.056945
3.9996,-7.8441,0.057932
4.0774,-7.8198,0.058947
4.155,-7.7946,0.059991
4.2324,-7.7687,0.061064
4.3094,-7.7419,0.062168
4.3862,-7.7143,0.063303
4.4628,-7.6858,0.064471
4.539,-7.6566,0.065674
4.6149,-7.6265,0.066911
4.6905,-7.5956,0.068185
4.7657,-7.5639,0.069497
4.8407,-7.5314,0.070848
4.9153,-7.498,0.072239
4.9896,-7.4639,0.073672
5.0635,-7.4289,0.075149
5.137,-7.3931,0.07667
5.2102,-7.3565,0.078239
5.2829,-7.3192,0.079855
5.3553,-7.281,0.081522
5.4273,-7.242,0.083241
5.4989,-7.2022,0.085014
5.5701,-7.1616,0.086843
5.6408,-7.1202,0.088731
5.7112,-7.0781,0.090678
5.781,-7.0351,0.092688
5.8505,-6.9914,0.094763
5.9194,-6.9468,0.096906
5.9879,-6.9015,0.099118
6.0559,-6.8555,0.1014
6.1235,-6.8086,0.10376
6.1905,-6.761,0.1062
6.2571,-6.7126,0.10873
6.3231,-6.6635,0.11133
6.3886,-6.6136,0.11402
6.4536,-6.5629,0.11681
6.5181,-6.5115,0.11969
6.582,-6.4593,0.12267
6.6454,-6.4064,0.12575
6.7082,-6.3528,0.12894
6.7704,-6.2984,0.13224
6.8321,-6.2433,0.13566
6.8932,-6.1875,0.13919
6.9536,-6.1309,0.14285
7.0135,-6.0736,0.14664
7.0728,-6.0157,0.15057
7.1314,-5.957,0.15464
7.1895,-5.8976,0.15885
7.2469,-5.8375,0.16322
7.3036,-5.7767,0.16774
7.3597,-5.7152,0.17243
7.4151,-5.653,0.17729
7.4699,-5.5902,0.18233
7.524,-5.5266,0.18756
7.5773,-5.4625,0.19298
7.63,-5.3976,0.1986
7.682,-5.3321,0.20444
7.7333,-5.266,0.21049
7.7839,-5.1992,0.21677
7.8337,-5.1317,0.22329
